Index,Y_Actual,Y_Predict,Structure_Index,Per_Structure_SHAP,Y_Pred_minus_Per_Structure_SHAP
3107,280.47052001953125,288.749,3107,-59.427444209491085,348.17644420949114
1973,311.9278259277344,315.3055,1973,-29.936434155412652,345.24193415541265
1375,363.68939208984375,369.55698,1375,21.438004143853817,348.1189758561462
3968,367.7931518554688,371.70273,3968,28.95956989865997,342.74316010134
4062,282.8583984375,274.68478,4062,-68.53275040885863,343.21753040885864
4445,283.2015686035156,292.03726,4445,-50.854485511567546,342.89174551156754
3557,321.2649230957031,316.63565,3557,-33.62794080044856,350.2635908004486
964,372.282958984375,368.7593,964,23.527750639850524,345.2315493601495
179,304.16357421875,294.6992,179,-51.46323788864061,346.1624378886406
3698,366.4204406738281,375.3243,3698,32.57078098092894,342.75351901907106
3821,320.23541259765625,329.64667,3821,-20.458536640506043,350.105206640506
4878,294.569091796875,304.39658,4878,-36.86984830129212,341.2664283012921
3899,363.58929443359375,360.62717,3899,16.56742950363761,344.0597404963624
4487,313.2719116210937,325.50974,4487,-20.483240209314257,345.9929802093143
3238,320.37841796875,332.22678,3238,-12.320787823263046,344.5475678232631
2974,294.9408874511719,286.18176,2974,-59.72568204948176,345.90744204948174
3580,366.0201110839844,357.89264,3580,8.56187200105339,349.33076799894656
2887,370.0809326171875,373.14435,2887,28.87965304131579,344.26469695868417
2575,382.6210021972656,377.90012,2575,31.26690281225644,346.6332171877436
1419,304.6354675292969,309.37378,1419,-36.114362318222405,345.4881423182224
3907,374.4420776367188,371.17874,3907,23.48800037572845,347.69073962427154
4673,361.4873962402344,379.96304,4673,37.2057181811957,342.75732181880426
4902,307.1091613769531,318.26584,4902,-27.6275527737431,345.89339277374313
1860,374.4849853515625,381.0751,1860,35.07297669424937,346.0021233057507
8,342.1840515136719,336.07974,8,-10.672571287347507,346.75231128734754
2894,335.94976806640625,334.48117,2894,-8.30035172395468,342.7815217239547
2847,281.1425476074219,277.80472,2847,-65.58965972902425,343.3943797290242
3664,348.761474609375,343.52933,3664,-0.7094036378996642,344.23873363789966
144,382.1491394042969,384.6531,144,43.126200768017945,341.52689923198204
2104,377.544921875,365.9647,2104,20.399097311848784,345.5656026881512
3143,367.6644592285156,363.94122,3143,18.37427001265221,345.56694998734775
841,357.9985046386719,361.27545,841,19.370095002896903,341.9053549971031
1128,375.5002136230469,371.7468,1128,31.629183152792358,340.11761684720767
151,338.2804870605469,319.38943,151,-27.904905975124787,347.2943359751248
3591,372.4402770996094,371.83163,3591,25.68002081605583,346.1516091839442
1052,313.4721069335937,312.47202,1052,-34.32150176743564,346.7935217674356
1590,308.0814514160156,304.45834,1590,-38.12364367663941,342.5819836766394
3008,372.7977600097656,365.1367,3008,22.10982351582499,343.02687648417503
2029,364.6903076171875,363.36795,2029,16.052580080839782,347.3153699191602
3418,399.2933654785156,383.01212,3418,35.3075911546814,347.7045288453186
1807,382.1062316894531,374.31284,1807,27.236277675064255,347.07656232493576
2696,369.6948852539063,373.567,2696,31.367897164232414,342.1991028357676
3039,363.8752746582031,359.68008,3039,10.33167069963532,349.34840930036466
472,348.6614074707031,335.19714,472,-7.5184316299010945,342.7155716299011
3289,405.2845458984375,394.90845,3289,54.29125795228326,340.61719204771674
4074,349.362060546875,349.5201,4074,5.124741582403186,344.3953584175968
3496,308.4818115234375,326.52087,3496,-15.366310777643164,341.88718077764315
279,357.7983093261719,354.38507,279,11.052841949101133,343.33222805089883
1741,310.8268127441406,323.66287,1741,-21.21642626670894,344.87929626670893
4624,400.5802307128906,396.39355,4624,54.647680434996175,341.74586956500383
2886,274.3935241699219,285.29642,2886,-57.52961653144338,342.8260365314434
1941,352.46484375,345.12564,1941,6.266908676061651,338.85873132393834
100,362.1737365722656,368.37814,100,21.913650767290584,346.4644892327094
2804,323.7672119140625,337.4531,2804,-9.776779009692508,347.2298790096925
3570,292.5101013183594,298.32852,3570,-47.37309450664704,345.70161450664705
