Index,Y_Actual,Y_Predict,Structure_Index,Per_Structure_SHAP,Y_Pred_minus_Per_Structure_SHAP
3936,189.3994903564453,189.59323,3936,2.6225379054437643,186.97069209455623
1210,187.99288940429688,188.39679,1210,1.4703442173583756,186.92644578264162
3268,190.88873291015625,190.73114,3268,3.5625664445632674,187.16857355543675
1934,184.1941680908203,183.50491,1934,-3.2771864544426346,186.78209645444264
553,191.4373321533203,191.20862,553,4.333911165951774,186.87470883404822
491,184.21774291992188,183.83072,491,-3.146158336104748,186.97687833610476
2962,192.12657165527344,192.13354,2962,4.961525282472774,187.17201471752725
2329,187.5444183349609,187.1345,2329,-0.1367849017697404,187.27128490176975
2195,178.65626525878906,178.6222,2195,-8.715704278742033,187.33790427874203
3064,190.20053100585935,190.0856,3064,3.423547090496486,186.6620529095035
657,177.9705352783203,177.94781,657,-8.887972280742282,186.83578228074228
2374,191.1031646728516,190.84903,2374,4.072803476928637,186.77622652307136
2225,182.7120513916016,182.35817,2225,-4.453108786257296,186.8112787862573
4264,192.6566162109375,192.38428,4264,5.823118358924181,186.5611616410758
1170,179.35794067382812,180.0152,1170,-6.877213224748734,186.89241322474874
132,190.3828125,190.31557,132,3.521927174371745,186.79364282562827
471,192.3671722412109,192.3122,471,5.746765187395441,186.56543481260454
3225,192.1676177978516,192.28854,3225,5.395591853237299,186.8929481467627
1405,179.7141571044922,179.3493,1405,-7.507682806348282,186.85698280634827
2876,187.85955810546875,188.17032,2876,0.588087388738514,187.5822326112615
4504,187.29364013671875,187.31573,4504,0.2788829523790522,187.03684704762094
4692,185.20774841308597,185.72873,4692,-1.6307126669250458,187.35944266692505
2826,188.3013916015625,188.4458,2826,1.196096280600878,187.24970371939912
287,191.1322326660156,190.95712,287,3.682352265748104,187.2747677342519
1869,190.79412841796875,191.2717,1869,3.8967303547206056,187.3749696452794
3114,177.42295837402344,177.3996,3114,-9.782732755540303,187.1823327555403
3625,179.76971435546875,180.02467,3625,-7.610428524804132,187.6350985248041
2312,185.7711181640625,185.50067,2312,-1.593277208874185,187.0939472088742
4923,186.1704559326172,185.8547,4923,-1.5720204741888044,187.4267204741888
1618,186.42860412597656,186.75177,1618,-0.3484628783764533,187.10023287837646
994,189.6685791015625,189.2421,994,2.2777326148907964,186.9643673851092
1803,190.3826446533203,190.45467,1803,3.456184589083723,186.99848541091626
2642,184.81964111328125,184.69403,2642,-2.658905088097013,187.352935088097
4802,187.3988494873047,187.64935,4802,-0.6727710133497555,188.32212101334974
3535,186.5653076171875,186.53085,3535,-0.5014403545800635,187.03229035458006
4831,190.9331970214844,190.8688,4831,3.563000339661996,187.305799660338
3911,188.75228881835935,188.46875,3911,1.4242704997721771,187.04447950022782
2107,182.75376892089844,181.85995,2107,-4.81237374192917,186.67232374192918
3044,187.5712890625,187.39845,3044,0.4268573444154189,186.97159265558457
416,191.53587341308597,191.28726,416,3.884169065771169,187.40309093422883
977,184.1318817138672,184.00496,977,-3.08327731748158,187.0882373174816
2417,179.77500915527344,179.57298,2417,-7.89192885708548,187.46490885708548
505,183.7129669189453,183.43533,505,-3.820969781630912,187.2562997816309
4152,178.16891479492188,178.16296,4152,-9.11918993666752,187.2821499366675
4255,187.51205444335935,187.36893,4255,0.158014184121199,187.21091581587882
3941,189.30099487304688,189.17357,3941,2.435521938441806,186.7380480615582
414,183.7088623046875,183.73605,414,-3.3354635167917097,187.07151351679173
4148,192.29331970214844,192.17673,4148,5.009559660280592,187.1671703397194
1183,183.91180419921875,184.08142,1183,-3.5087404002980422,187.59016040029806
485,190.23265075683597,190.24644,485,3.649804324924568,186.59663567507545
893,181.44775390625,181.6818,893,-5.631893504487269,187.31369350448728
805,184.3777008056641,184.5321,805,-2.8652093222489143,187.39730932224893
555,186.95523071289065,186.9107,555,-0.0292565079576725,186.93995650795767
3825,180.80381774902344,180.89166,3825,-5.960930766447104,186.8525907664471
1197,192.5003662109375,192.24942,1197,5.142082386922963,187.10733761307702
4253,186.5145568847656,186.4462,4253,-0.4933476507924597,186.93954765079246
4058,188.43734741210935,188.49979,4058,1.293323997721817,187.20646600227818
1293,192.3002471923828,192.40744,1293,5.264106529926666,187.14333347007334
