LAMMPS data file via write_data version 30 Jul 2021 timestep = 0
3600 atoms
9 atom types
0.3 44.054073024 xlo xhi
0.3 25.4346309193 ylo yhi
0.2185227682 35.1227340024 zlo zhi
0.0 0.0 0.0 xy xz yz
 
Masses
 
1 0.1
2 0.1
3 0.1
4 0.1
5 0.1
6 0.1
7 0.1
8 0.1
9 0.1
 
Atoms  # atomic
 
354 5 33.784407791 10.1710545583 2.3217109203
355 3 33.7798702215 12.7027159815 2.3069045539
356 5 33.7851567102 15.243177787 2.3408733323
357 4 33.7996945543 17.7872004408 2.3651910963
358 4 33.7962142825 20.3523084036 2.330286885
359 2 33.784451845 22.966378031 2.3244823147
360 3 33.7775353556 25.1532568521 2.3551177409
361 5 35.9645998109 1.2756688268 2.3512154501
362 5 35.9540268333 3.8068266443 2.3415190602
363 3 35.977331438 6.3885434212 2.3139935992
364 3 35.923673577 8.9457157791 2.3872924428
365 3 35.9796222498 11.4638714133 2.3537320437
366 3 35.981604683 13.9694114705 2.367658824
367 5 36.0139844267 16.5142734672 2.3591212539
368 3 36.0052176662 19.0416618723 2.3737565897
369 4 35.9965830679 21.5965451136 2.3489815806
370 5 35.9910763087 24.1818227387 2.3557529976
371 3 38.164880488 2.5339047576 2.3236585753
372 2 38.125011552 5.0645437086 2.2552916968
373 4 38.1647923799 7.6384266192 2.343166539
374 3 38.1647483258 10.1805671103 2.366241713
375 4 38.1942205007 12.7160437281 2.3565173998
376 3 38.2125469951 15.2677985097 2.3632748551
377 4 38.2025026664 17.7937880102 2.3888491707
378 3 38.2057186137 20.3265939918 2.3598786753
379 3 38.1807840084 22.8762122644 2.3373584782
380 5 38.1574794038 25.1455908035 2.3308732758
381 2 40.3268781758 1.2909575835 2.2659479525
382 5 40.4309779503 3.8211972108 2.3183915299
383 5 40.3893468513 6.3410315306 2.3465487571
384 4 40.3594781898 8.901001698 2.3486779139
385 5 40.3854700929 11.4612007771 2.3560531738
386 5 40.4080698323 14.002044102 2.3515470401
387 5 40.4228279468 16.5180886618 2.3697740192
388 3 40.4180260529 19.0645276055 2.3584650548
389 5 40.3533987277 21.5899575442 2.3244578818
390 4 40.3407992628 24.1585246168 2.3271978624
391 2 42.6307740327 2.5289373742 2.3041296691
392 1 42.6384394414 5.1036113017 2.4058091269
393 5 42.5667634646 7.6516526272 2.3717251646
394 3 42.5553975138 10.2145986464 2.3498192817
395 5 42.5804202272 12.7204693539 2.3575086794
396 5 42.590552664 15.2263909306 2.3479728489
397 5 42.5787902265 17.7879380451 2.3694249771
398 5 42.5887905011 20.3335885153 2.3638612458
399 4 42.5889667174 22.8593745387 2.3524266262
400 4 42.5979978024 25.3842449154 2.3632888168
401 5 1.4918999938 2.4954908346 4.3774293452
402 4 1.4529253554 5.0820681694 4.3934852824
403 5 1.4876575865 7.6703725156 4.4103789206
404 2 1.5190417082 10.235582217 4.3992793814
405 5 1.4752123109 12.7066837839 4.4209898008
406 2 1.5019090792 15.154003971 4.3973247456
407 2 1.5411920961 17.8130420258 4.4481452772
408 3 1.4669565776 20.3732411049 4.4090874648
409 3 1.4748554729 22.8903030499 4.3918447844
410 5 1.4826970979 25.4331302761 4.3868883864
411 3 3.6793036654 1.2787464172 4.4080403384
412 5 3.7169875195 3.7829180913 4.3780925252
413 4 3.6519725185 6.3527314608 4.4085639016
414 3 3.7352963922 8.9144566177 4.3909372749
415 3 3.6519504915 11.4396067754 4.4642710227
416 3 3.7134059233 13.9407212069 4.4005010288
417 3 3.691704887 16.498020738 4.4148117554
418 4 3.7080092994 19.1080208244 4.413415587
419 3 3.6718585271 21.6474652447 4.4257367735
420 1 3.691392103 24.1932174534 4.418371985
421 3 5.8835976686 2.5096960759 4.375579422
422 3 5.8760203681 5.0759129887 4.3891920644
423 5 5.8848752368 7.6064807227 4.396068194
424 2 5.8766371251 10.143992111 4.4321940526
425 4 5.892276321 12.7119996218 4.4184417934
426 5 5.8779587473 15.2509353494 4.4024207604
427 2 5.8783111799 17.7785781009 4.372612564
428 3 5.8778265851 20.364338984 4.3878308001
429 4 5.8819676679 22.9006549447 4.3880402254
430 3 5.8597644151 25.1588058238 4.4153004144
431 3 8.0737899631 1.2739290981 4.3986860098
432 1 8.029075079 3.7859956816 4.3754049009
433 5 8.0755080719 6.3410823999 4.3661901892
434 4 8.0967421351 8.8777290107 4.3863299191
435 3 8.1065661934 11.4442104436 4.4037820247
436 5 8.0877991583 14.011556654 4.4021066225
437 3 8.0693405017 16.530068373 4.4131363533
438 5 8.0670056359 19.0918698338 4.3963474277
439 3 8.0846713191 21.5994700961 4.3994539025
440 2 8.0838783458 24.1644763204 4.4175691881
441 5 10.253981983 2.5487026259 4.3883892675
442 5 10.2675065834 5.1027210897 4.3511813783
