1382,2392
1386,2792
1390,3192
1394,3592
1398,3992
1366,792
1370,1192
1042,72
1054,1272
1058,1672
1062,2072
1066,2472
1070,2872
1074,3272
1078,3672
1046,472
1050,872
1081,109
1093,1309
1097,1709
1101,2109
1105,2509
1109,2909
1113,3309
1085,509
1117,3709
1089,909
1082,112
1094,1312
1098,1712
1102,2112
1106,2512
1110,2912
1114,3312
1118,3712
1086,512
1090,912
603,31
615,1231
619,1631
623,2031
627,2431
631,2831
635,3231
639,3631
607,431
611,831
604,30
616,1230
620,1630
624,2030
628,2430
632,2830
636,3230
608,430
640,3630
612,830
723,151
735,1351
739,1751
743,2151
747,2551
751,2951
755,3351
759,3751
727,551
731,951
724,150
736,1350
740,1750
744,2150
748,2550
752,2950
756,3350
728,550
760,3750
732,950
763,191
775,1391
779,1791
783,2191
787,2591
791,2991
795,3391
799,3791
767,591
771,991
764,190
776,1390
780,1790
784,2190
788,2590
792,2990
796,3390
768,590
800,3790
772,990
803,231
815,1431
819,1831
823,2231
827,2631
831,3031
835,3431
839,3831
807,631
811,1031
804,230
816,1430
820,1830
824,2230
828,2630
832,3030
836,3430
808,630
840,3830
812,1030
843,271
855,1471
859,1871
863,2271
867,2671
871,3071
875,3471
879,3871
