File,N_1-1,E_1-1,N_1-2,E_1-2,N_1-3,E_1-3,N_1-4,E_1-4,N_1-5,E_1-5,N_2-2,E_2-2,N_2-3,E_2-3,N_2-4,E_2-4,N_2-5,E_2-5,N_3-3,E_3-3,N_3-4,E_3-4,N_3-5,E_3-5,N_4-4,E_4-4,N_4-5,E_4-5,N_5-5,E_5-5,File_Index,Index,Y_Actual,Y_Predict,Structure
dump_397.csv,407.0,-3.5931175307125307,650.0,-3.6813067692307695,638.0,-3.9991681661442007,520.0,-3.830135875,573.0,-4.0205147033158815,842.0,-3.788573640142518,1147.0,-4.092699071490846,925.0,-3.928653464864865,1025.0,-4.112810092682927,771.0,-4.401138287937743,822.0,-4.247769945255475,900.0,-4.41137485,231.0,-4.083245194805195,400.0,-4.2622988125,379.0,-4.429012704485488,397,1650,179.63812255859375,179.27405,dump_397.lammpstraj
dump_398.csv,107.0,-3.645538738317757,211.0,-3.728353578199052,283.0,-4.077164399293286,291.0,-3.899946443298969,295.0,-4.070881050847458,201.0,-3.817859179104477,397.0,-4.1448171788413095,417.0,-3.9785237290167865,423.0,-4.143229645390071,617.0,-4.491615599675851,885.0,-4.330970598870056,905.0,-4.484871917127072,770.0,-4.158496038961038,1074.0,-4.327445283985102,919.0,-4.481891289445048,398,3860,185.3877716064453,185.54121,dump_398.lammpstraj
dump_399.csv,57.0,-3.6608746491228072,134.0,-3.725734141791045,197.0,-4.068034365482234,184.0,-3.907903614130434,196.0,-4.070654081632653,182.0,-3.79955989010989,383.0,-4.130766540469974,341.0,-3.975257815249267,381.0,-4.133307979002625,1010.0,-4.472306064356435,1263.0,-4.326431579572446,1387.0,-4.468696301369863,463.0,-4.171112051835853,704.0,-4.3279905113636365,939.0,-4.466982103301384,399,3106,192.03289794921875,192.20102,dump_399.lammpstraj
dump_400.csv,134.0,-3.6332355597014927,245.0,-3.703362408163265,328.0,-4.054482789634147,308.0,-3.890734967532468,324.0,-4.05609,197.0,-3.796082588832488,417.0,-4.120199040767386,394.0,-3.964556852791878,410.0,-4.122360463414634,911.0,-4.467646180021954,1225.0,-4.316441093877551,1276.0,-4.462191159874608,553.0,-4.1561974141048825,806.0,-4.316288629032258,789.0,-4.4610567997465145,400,1074,188.87594604492188,188.83755,dump_400.lammpstraj
dump_401.csv,175.0,-3.616057371428571,277.0,-3.692279566787004,375.0,-4.043466373333334,346.0,-3.877545621387283,375.0,-4.043396413333333,186.0,-3.783435537634409,407.0,-4.112971756756757,369.0,-3.9550836449864497,404.0,-4.114490544554455,890.0,-4.455709219101124,1159.0,-4.303323084555651,1254.0,-4.453200195374801,479.0,-4.145078162839249,742.0,-4.306616320754717,839.0,-4.452093849821216,401,4001,187.96359252929688,188.28017,dump_401.lammpstraj
dump_402.csv,261.0,-3.607455785440613,410.0,-3.683170402439024,493.0,-4.026393164300202,453.0,-3.863441335540839,488.0,-4.031231434426229,281.0,-3.771413309608541,516.0,-4.101786279069768,484.0,-3.938517324380165,499.0,-4.106544048096192,901.0,-4.438770754716981,1136.0,-4.288002253521126,1187.0,-4.438482603201348,479.0,-4.125044572025052,724.0,-4.291732569060773,666.0,-4.445001366366366,402,787,185.25131225585932,185.30812,dump_402.lammpstraj
dump_403.csv,68.0,-3.645593382352941,119.0,-3.723810672268908,217.0,-4.081635737327189,218.0,-3.909246399082569,218.0,-4.076635412844037,81.0,-3.7978522839506175,240.0,-4.138889958333333,239.0,-3.9767665271966526,240.0,-4.134069291666667,887.0,-4.50019408680947,1230.0,-4.34326549593496,1224.0,-4.48941381127451,820.0,-4.181658396341463,1124.0,-4.340114457295374,806.0,-4.482981867245658,403,2605,190.19825744628903,189.90782,dump_403.lammpstraj
dump_404.csv,60.0,-3.64893925,134.0,-3.716385597014925,199.0,-4.066097462311558,180.0,-3.909425861111111,196.0,-4.064404846938776,178.0,-3.797652837078652,373.0,-4.130524021447721,342.0,-3.976062558479532,373.0,-4.129545710455764,1017.0,-4.47562273844641,1274.0,-4.330237943485086,1390.0,-4.470952482014389,477.0,-4.17400679245283,720.0,-4.329086118055556,932.0,-4.4684134710300425,404,3630,192.25498962402344,192.07431,dump_404.lammpstraj
dump_405.csv,269.0,-3.604810185873606,359.0,-3.689798495821728,490.0,-4.022251887755102,449.0,-3.860476525612472,504.0,-4.027081974206349,205.0,-3.778388121951219,400.0,-4.102880925,383.0,-3.941355509138381,411.0,-4.106123114355231,752.0,-4.4381761635638295,965.0,-4.285486383419689,1069.0,-4.432070898035547,453.0,-4.124128675496689,707.0,-4.290412729844413,935.0,-4.436084411764705,405,2121,184.5471954345703,184.93494,dump_405.lammpstraj
dump_406.csv,110.0,-3.6432313181818174,230.0,-3.727973391304348,283.0,-4.061127844522968,264.0,-3.8973889015151513,288.0,-4.062965260416666,339.0,-3.8111262389380527,564.0,-4.135983590425531,523.0,-3.977052734225621,572.0,-4.137232465034965,806.0,-4.468725657568238,1019.0,-4.317714661432777,1118.0,-4.465016484794275,467.0,-4.15607017130621,711.0,-4.318350780590717,926.0,-4.465568747300216,406,1874,187.8854522705078,188.02121,dump_406.lammpstraj
dump_407.csv,238.0,-3.6068207563025214,336.0,-3.685499345238096,454.0,-4.024802841409692,420.0,-3.8605633214285713,457.0,-4.031134551422319,209.0,-3.781774401913876,420.0,-4.104347023809524,379.0,-3.9453189050131927,421.0,-4.108493004750594,837.0,-4.442536983273596,1037.0,-4.291606716489874,1139.0,-4.441856611062335,448.0,-4.126179520089286,692.0,-4.292715888728324,901.0,-4.444862419533851,407,811,186.1290283203125,185.99104,dump_407.lammpstraj
dump_408.csv,93.0,-3.648175053763441,239.0,-3.721628535564853,273.0,-4.066330293040293,247.0,-3.90755056680162,270.0,-4.071616851851852,374.0,-3.8000763903743313,608.0,-4.12822806743421,546.0,-3.972815631868132,596.0,-4.1328430285234905,969.0,-4.4682051083591325,1218.0,-4.320769926108374,1302.0,-4.464515798771122,452.0,-4.162036073008849,687.0,-4.320564330422125,729.0,-4.465412242798354,408,387,189.57015991210932,189.68698,dump_408.lammpstraj
dump_409.csv,60.0,-3.61868175,135.0,-3.71846562962963,196.0,-4.063524923469387,185.0,-3.902808486486487,200.0,-4.063197975,164.0,-3.801291158536585,374.0,-4.127903863636364,335.0,-3.9768988208955225,375.0,-4.129210226666666,1021.0,-4.474930200783545,1276.0,-4.329136148119122,1389.0,-4.470276576673866,457.0,-4.172933096280088,714.0,-4.330090973389356,919.0,-4.468069102285092,409,2882,192.02052307128903,192.2254,dump_409.lammpstraj
dump_410.csv,269.0,-3.5925816728624533,398.0,-3.68703364321608,479.0,-4.023224603340292,466.0,-3.86095089055794,441.0,-4.03240253968254,329.0,-3.7828181762917934,570.0,-4.1187553333333335,552.0,-3.952011186594203,528.0,-4.12407831439394,902.0,-4.457378536585366,1210.0,-4.296725351239669,1144.0,-4.453840930944056,683.0,-4.134499846266471,913.0,-4.305393729463308,428.0,-4.45877,410,1175,185.0128326416016,184.60193,dump_410.lammpstraj
dump_411.csv,160.0,-3.6284574375,271.0,-3.703882749077491,376.0,-4.045604308510638,342.0,-3.885654736842105,373.0,-4.049198056300268,212.0,-3.785203797169812,429.0,-4.109395244755245,391.0,-3.953598759590793,424.0,-4.112621591981132,942.0,-4.452276836518047,1189.0,-4.3030009377628256,1293.0,-4.44875096287703,458.0,-4.14295096069869,710.0,-4.304679204225352,828.0,-4.4508137318840575,411,3197,187.96609497070312,188.35287,dump_411.lammpstraj
dump_412.csv,61.0,-3.643557459016393,151.0,-3.725828940397352,214.0,-4.064272336448598,191.0,-3.9102383246073296,213.0,-4.067668427230047,163.0,-3.796049447852761,364.0,-4.128244038461538,333.0,-3.972436186186186,361.0,-4.125072548476455,1002.0,-4.472941032934132,1260.0,-4.328171218253969,1371.0,-4.467361280087527,450.0,-4.172155377777778,723.0,-4.329625013831259,933.0,-4.466688177920686,412,2623,191.98963928222656,192.0798,dump_412.lammpstraj
dump_413.csv,94.0,-3.641295159574468,203.0,-3.714656551724138,262.0,-4.0608994274809165,234.0,-3.9011065384615375,263.0,-4.062644182509506,211.0,-3.788176398104265,420.0,-4.121989607142857,379.0,-3.9654254353562006,427.0,-4.123067693208431,933.0,-4.466943001071812,1168.0,-4.321245342465754,1297.0,-4.462694818812644,444.0,-4.163204403153153,699.0,-4.323314284692418,950.0,-4.464865684210526,413,1351,190.3346710205078,190.54843,dump_413.lammpstraj
dump_414.csv,54.0,-3.652560092592593,136.0,-3.7257685294117646,199.0,-4.069156608040201,182.0,-3.9131782417582417,198.0,-4.072332752525252,164.0,-3.797887804878049,353.0,-4.125776388101984,319.0,-3.97674197492163,355.0,-4.128236408450704,1005.0,-4.475759427860696,1279.0,-4.330469741985927,1392.0,-4.469532230603448,480.0,-4.17462815625,730.0,-4.328179061643835,944.0,-4.466091366525424,414,410,192.60528564453125,192.32841,dump_414.lammpstraj
dump_415.csv,299.0,-3.5970363545150503,411.0,-3.674059464720195,530.0,-4.023597141509434,525.0,-3.856719038095238,495.0,-4.028711727272727,203.0,-3.773172167487685,413.0,-4.10179995157385,400.0,-3.93604135,387.0,-4.1058500129198965,943.0,-4.445223748674443,1249.0,-4.289748122497999,1208.0,-4.443681912251655,667.0,-4.125719227886057,890.0,-4.292295011235955,506.0,-4.443038833992095,415,4212,185.2458038330078,184.94354,dump_415.lammpstraj
dump_416.csv,52.0,-3.6520232692307695,125.0,-3.718823,201.0,-4.066707139303483,185.0,-3.911874216216216,199.0,-4.0695417085427135,172.0,-3.798688459302326,378.0,-4.131021111111111,349.0,-3.974894226361031,377.0,-4.128529575596818,1008.0,-4.474145188492064,1250.0,-4.32684114,1390.0,-4.470245068345324,466.0,-4.169685847639485,716.0,-4.327554867318436,934.0,-4.4679893629550325,416,109,192.37294006347656,192.3768,dump_416.lammpstraj
dump_417.csv,339.0,-3.594658274336283,360.0,-3.656732569444445,570.0,-4.001641982456141,471.0,-3.839219437367304,568.0,-4.008549533450704,114.0,-3.7500669736842105,285.0,-4.072268070175438,237.0,-3.915606582278481,286.0,-4.079487972027971,959.0,-4.41301515641293,1077.0,-4.266353152274837,1314.0,-4.411429151445967,278.0,-4.104818219424461,518.0,-4.267887451737452,929.0,-4.41777122174381,417,4995,186.452392578125,186.5916,dump_417.lammpstraj
dump_418.csv,55.0,-3.640067545454545,146.0,-3.720441267123288,203.0,-4.064902512315271,187.0,-3.906775481283422,202.0,-4.065489059405941,158.0,-3.796562215189873,365.0,-4.12661005479452,333.0,-3.974365540540541,363.0,-4.126105633608815,1007.0,-4.474513892750745,1275.0,-4.328836478431373,1387.0,-4.468895969718818,456.0,-4.175995274122807,713.0,-4.330567903225806,941.0,-4.466687252922424,418,3429,192.3896942138672,192.02975,dump_418.lammpstraj
dump_419.csv,94.0,-3.6375081382978727,187.0,-3.7163417914438495,258.0,-4.057511259689923,240.0,-3.8992661666666666,258.0,-4.059752325581395,193.0,-3.794219533678756,413.0,-4.12381725181598,380.0,-3.971463197368421,412.0,-4.12567963592233,928.0,-4.468411961206897,1182.0,-4.323119285109983,1296.0,-4.46368875,454.0,-4.166239790748898,713.0,-4.323475673211782,934.0,-4.463531611349036,419,2809,190.591552734375,190.5258,dump_419.lammpstraj
dump_420.csv,78.0,-3.637875576923077,186.0,-3.72653252688172,244.0,-4.063312418032787,227.0,-3.906569911894273,239.0,-4.068099832635983,217.0,-3.7982429723502302,420.0,-4.12880761904762,396.0,-3.972562563131313,429.0,-4.129847843822844,937.0,-4.470646366061899,1218.0,-4.323134757799672,1304.0,-4.46596657208589,461.0,-4.167902288503254,719.0,-4.326491008344924,929.0,-4.467687545748117,420,2594,190.6943359375,190.61139,dump_420.lammpstraj
dump_421.csv,126.0,-3.630212817460317,219.0,-3.709517808219178,295.0,-4.050012372881357,277.0,-3.8911105054151625,295.0,-4.052265830508475,212.0,-3.793682405660377,426.0,-4.123007382629108,400.0,-3.96874395,430.0,-4.122510406976744,928.0,-4.464970474137931,1177.0,-4.315239821580288,1271.0,-4.459467301337529,460.0,-4.157406739130435,720.0,-4.319163055555555,911.0,-4.460160406147091,421,2836,189.9264068603516,189.73004,dump_421.lammpstraj
dump_422.csv,340.0,-3.596263529411765,473.0,-3.678558308668076,558.0,-4.022953879928315,551.0,-3.8481298275862073,555.0,-4.0291060000000005,291.0,-3.7767833676975946,502.0,-4.111242171314741,519.0,-3.9400166666666654,509.0,-4.1146487131630645,623.0,-4.4511779454253615,880.0,-4.287525767045454,875.0,-4.4486048857142855,723.0,-4.11736479944675,1009.0,-4.2931994301288405,645.0,-4.452563852713179,422,2372,180.4036407470703,180.57059,dump_422.lammpstraj
dump_423.csv,242.0,-3.6128028719008265,426.0,-3.694175187793428,460.0,-4.030435684782609,414.0,-3.869258019323672,432.0,-4.042238599537037,505.0,-3.789347247524753,776.0,-4.111400193298969,716.0,-3.952910991620112,724.0,-4.121552251381216,918.0,-4.440164477124183,1142.0,-4.290561011383538,1159.0,-4.442858364969802,463.0,-4.127661760259179,672.0,-4.300430037202381,493.0,-4.453241186612576,423,1235,184.9716033935547,185.03033,dump_423.lammpstraj
dump_424.csv,217.0,-3.610734631336405,339.0,-3.696465,422.0,-4.03659539099526,396.0,-3.870300782828283,431.0,-4.038041693735499,259.0,-3.789366158301158,467.0,-4.112977591006424,435.0,-3.952712804597701,468.0,-4.116408472222222,781.0,-4.451181209987197,1018.0,-4.298100628683693,1096.0,-4.448714416058395,458.0,-4.134446746724891,721.0,-4.297899140083218,894.0,-4.448774636465324,424,2146,186.11997985839844,185.69907,dump_424.lammpstraj
dump_425.csv,106.0,-3.6476394811320754,277.0,-3.733619350180505,291.0,-4.073797835051546,284.0,-3.900615334507042,291.0,-4.079119192439863,491.0,-3.817363085539714,724.0,-4.144295607734807,716.0,-3.979440104748603,739.0,-4.148333883626522,706.0,-4.480122584985836,963.0,-4.323739366562824,983.0,-4.479985142421159,603.0,-4.1540992039801,877.0,-4.326837867730901,733.0,-4.480436930422919,425,4975,185.90577697753903,185.38654,dump_425.lammpstraj
dump_426.csv,394.0,-3.607843236040609,599.0,-3.6886421035058414,613.0,-4.009129355628058,457.0,-3.841448577680525,635.0,-4.021848228346457,582.0,-3.782645120274914,812.0,-4.086935905172414,638.0,-3.9280757680250784,838.0,-4.102659761336516,611.0,-4.398217725040916,639.0,-4.250208544600939,897.0,-4.404718115942029,206.0,-4.087622257281554,412.0,-4.260951735436893,855.0,-4.420741064327485,426,599,180.245834350586,180.20816,dump_426.lammpstraj
dump_427.csv,50.0,-3.665113,181.0,-3.737172983425415,222.0,-4.084900157657658,208.0,-3.923767836538462,219.0,-4.082908493150685,287.0,-3.804515923344948,515.0,-4.138870776699029,485.0,-3.98053312371134,507.0,-4.138227682445759,887.0,-4.483881939120631,1159.0,-4.334145940465919,1238.0,-4.475460105008077,571.0,-4.174550796847636,820.0,-4.334942463414634,832.0,-4.474001706730769,427,1434,189.652099609375,189.67758,dump_427.lammpstraj
dump_428.csv,93.0,-3.647948655913978,186.0,-3.7158270430107527,267.0,-4.0616584082397,245.0,-3.902381857142857,268.0,-4.061076100746268,202.0,-3.799840123762377,416.0,-4.1288170673076925,375.0,-3.9706437333333335,414.0,-4.126040507246377,937.0,-4.471157924226255,1210.0,-4.319065400826446,1298.0,-4.463777172573189,462.0,-4.160343344155844,719.0,-4.317915034770515,903.0,-4.461838510520487,428,4996,190.5406646728516,190.26888,dump_428.lammpstraj
dump_429.csv,131.0,-3.626328244274809,211.0,-3.709410734597156,305.0,-4.046909737704918,273.0,-3.890104102564102,307.0,-4.047807882736157,171.0,-3.790562573099415,368.0,-4.114309850543479,338.0,-3.961986923076923,366.0,-4.1173575,930.0,-4.463180177419355,1190.0,-4.314108592436975,1298.0,-4.456837353620955,457.0,-4.159531487964989,696.0,-4.316156336206896,935.0,-4.45431577540107,429,538,190.3333282470703,189.71597,dump_429.lammpstraj
dump_430.csv,72.0,-3.643670972222224,178.0,-3.724610028089888,233.0,-4.069741630901288,203.0,-3.910000689655172,229.0,-4.070714344978166,244.0,-3.797208463114754,475.0,-4.129114,433.0,-3.973456501154735,471.0,-4.130792218683652,953.0,-4.472348961175236,1236.0,-4.325905707928802,1322.0,-4.468468483358548,436.0,-4.170788876146789,697.0,-4.327573120516499,885.0,-4.465076389830508,430,721,190.97393798828125,190.8551,dump_430.lammpstraj
dump_431.csv,239.0,-3.619630418410042,353.0,-3.696899419263457,452.0,-4.044507588495575,457.0,-3.8730019037199126,470.0,-4.045560031914894,190.0,-3.786877710526316,381.0,-4.118591220472441,400.0,-3.9465839125,408.0,-4.116692365196078,594.0,-4.458156548821549,852.0,-4.296367981220658,878.0,-4.456756953302961,668.0,-4.127834625748503,949.0,-4.298485727081138,910.0,-4.457537373626374,431,4410,182.633529663086,182.79303,dump_431.lammpstraj
dump_432.csv,443.0,-3.5831141422121897,490.0,-3.665240091836736,682.0,-3.99574603372434,650.0,-3.826860846153846,699.0,-4.002564992846924,192.0,-3.7539990625,390.0,-4.0775947948717945,367.0,-3.913497261580381,396.0,-4.085203080808081,690.0,-4.410042181159421,902.0,-4.25621461751663,975.0,-4.411032994871794,451.0,-4.086454345898004,709.0,-4.259326311706629,840.0,-4.418124357142857,432,1872,180.4710235595703,180.72748,dump_432.lammpstraj
dump_433.csv,52.0,-3.6325854807692304,130.0,-3.719845230769231,199.0,-4.0675410050251255,178.0,-3.910279073033708,198.0,-4.0696565151515145,150.0,-3.7993827,357.0,-4.126894033613445,330.0,-3.976555878787879,358.0,-4.128772011173185,998.0,-4.47442876753507,1261.0,-4.32952726407613,1382.0,-4.469754214905933,470.0,-4.174241212765957,727.0,-4.329436423658873,928.0,-4.468515188577586,433,2845,191.9449615478516,192.3017,dump_433.lammpstraj
dump_434.csv,110.0,-3.634394545454546,232.0,-3.710834418103449,292.0,-4.057463972602739,261.0,-3.894671398467433,294.0,-4.058480204081633,213.0,-3.798931924882629,436.0,-4.123340424311927,392.0,-3.969410918367347,433.0,-4.125009572748268,901.0,-4.464280976692564,1114.0,-4.318053258527828,1245.0,-4.461128694779116,475.0,-4.157472252631579,714.0,-4.316254201680672,911.0,-4.459960082327113,434,2053,189.38514709472656,189.69592,dump_434.lammpstraj
dump_435.csv,460.0,-3.573267195652174,681.0,-3.664244441997063,692.0,-3.989323511560694,633.0,-3.817905939968405,688.0,-4.004024927325582,568.0,-3.771073107394366,823.0,-4.084036160388822,748.0,-3.919899525401069,815.0,-4.098734975460123,589.0,-4.403668455008489,761.0,-4.249756885676741,855.0,-4.40809885380117,359.0,-4.081819777158774,583.0,-4.261228687821612,623.0,-4.424844253611557,435,2907,178.18711853027344,178.26877,dump_435.lammpstraj
dump_436.csv,227.0,-3.614833502202643,333.0,-3.695906546546546,451.0,-4.033235875831486,407.0,-3.873821044226044,445.0,-4.038156741573034,221.0,-3.780887307692308,430.0,-4.110779662790698,396.0,-3.949358333333333,420.0,-4.112266083333334,914.0,-4.449134721006565,1180.0,-4.2971061355932205,1236.0,-4.442662411003236,562.0,-4.134480551601423,784.0,-4.298012110969387,708.0,-4.445103898305085,436,2254,185.8632659912109,186.61856,dump_436.lammpstraj
dump_437.csv,150.0,-3.6305566,285.0,-3.713306421052632,351.0,-4.049999259259259,328.0,-3.887784009146341,355.0,-4.05247061971831,251.0,-3.791235019920319,478.0,-4.118250836820083,449.0,-3.957302928730512,484.0,-4.118993801652893,828.0,-4.45790172705314,1041.0,-4.308197377521614,1158.0,-4.455942176165803,460.0,-4.144216163043478,709.0,-4.308738046544429,920.0,-4.455556804347826,437,3912,187.5447998046875,187.20448,dump_437.lammpstraj
dump_438.csv,208.0,-3.616260264423077,322.0,-3.7054165372670806,431.0,-4.049250092807425,434.0,-3.877922119815669,444.0,-4.052241813063064,210.0,-3.7919222142857145,394.0,-4.126855748730964,413.0,-3.955636598062954,416.0,-4.127015,609.0,-4.4658729556650245,872.0,-4.303164174311926,892.0,-4.461298206278027,728.0,-4.134189093406594,1008.0,-4.307561473214285,862.0,-4.46238241299304,438,177,182.8971099853516,182.82623,dump_438.lammpstraj
dump_439.csv,83.0,-3.644255662650602,191.0,-3.720756151832461,254.0,-4.060699527559056,242.0,-3.901278367768595,257.0,-4.066072879377432,218.0,-3.7928963990825686,422.0,-4.125800296208531,383.0,-3.9651034203655353,425.0,-4.126006835294118,932.0,-4.468567977467811,1178.0,-4.320483586587437,1295.0,-4.46389128957529,446.0,-4.160585560538117,711.0,-4.320576976090014,930.0,-4.464750220430108,439,2890,190.2001342773437,189.96948,dump_439.lammpstraj
dump_440.csv,90.0,-3.638134166666666,191.0,-3.714099528795812,248.0,-4.059115141129032,227.0,-3.9015897577092513,252.0,-4.061358234126984,181.0,-3.788389198895028,380.0,-4.119100802631579,342.0,-3.967974122807018,378.0,-4.121031997354498,1000.0,-4.466538415,1240.0,-4.323710443548388,1375.0,-4.464019363636364,454.0,-4.164011233480176,709.0,-4.321029252468265,922.0,-4.462353242950108,440,3673,191.14108276367188,191.13347,dump_440.lammpstraj
dump_441.csv,90.0,-3.6373959444444446,191.0,-3.718481020942408,262.0,-4.063055858778626,241.0,-3.901673257261411,259.0,-4.061488590733591,206.0,-3.7982351699029127,419.0,-4.125728937947494,382.0,-3.96998302356021,417.0,-4.127023069544364,949.0,-4.468732376185458,1213.0,-4.32146016075845,1319.0,-4.463082562547385,452.0,-4.162765265486725,705.0,-4.31989960283688,900.0,-4.460774122222222,441,80,190.6322631835937,190.63649,dump_441.lammpstraj
dump_442.csv,191.0,-3.6197615445026177,267.0,-3.697851891385768,391.0,-4.037232890025575,366.0,-3.8736805874316937,389.0,-4.0383198971722365,157.0,-3.785157229299363,374.0,-4.111716136363636,349.0,-3.952897664756447,374.0,-4.112441818181818,903.0,-4.452552679955703,1121.0,-4.301380967885816,1221.0,-4.4484726085176085,444.0,-4.141027545045045,705.0,-4.302775645390071,918.0,-4.448491399782135,442,2561,187.8404693603516,187.74228,dump_442.lammpstraj
dump_443.csv,104.0,-3.6279978365384618,190.0,-3.708211052631579,274.0,-4.050352317518248,248.0,-3.893994576612903,270.0,-4.0557372962962965,165.0,-3.791359909090909,374.0,-4.120941243315508,346.0,-3.967532037572256,374.0,-4.122639077540107,971.0,-4.464241853759011,1216.0,-4.319002035361842,1346.0,-4.459677778603269,470.0,-4.165692223404255,710.0,-4.320335,909.0,-4.458806221122112,443,1723,190.509017944336,190.65515,dump_443.lammpstraj
dump_444.csv,61.0,-3.644125,145.0,-3.717045862068965,200.0,-4.06276795,186.0,-3.9059920698924735,198.0,-4.064558232323232,166.0,-3.7955662951807225,367.0,-4.127312316076294,336.0,-3.975605,365.0,-4.127618246575342,1002.0,-4.47241878243513,1276.0,-4.327226308777429,1385.0,-4.469614581227437,467.0,-4.17591187366167,723.0,-4.332233326417704,927.0,-4.469172491909385,444,1617,192.27700805664065,192.2196,dump_444.lammpstraj
dump_445.csv,113.0,-3.648919867256637,276.0,-3.735336231884058,290.0,-4.067541120689655,277.0,-3.902472310469314,298.0,-4.077745838926174,535.0,-3.81755038317757,773.0,-4.140784928848642,736.0,-3.9767731453804345,801.0,-4.1477318601747815,655.0,-4.471000954198473,865.0,-4.314787369942197,936.0,-4.469321639957265,444.0,-4.149069515765766,702.0,-4.319473126780627,897.0,-4.473777508361204,445,1654,185.3838653564453,185.83792,dump_445.lammpstraj
dump_446.csv,367.0,-3.5766254087193463,449.0,-3.6666073719376393,603.0,-4.002584709784411,557.0,-3.836215825852783,577.0,-4.010937512998267,215.0,-3.7686034883720927,439.0,-4.086986321184511,406.0,-3.928450172413793,426.0,-4.094266701877935,946.0,-4.421156030655391,1204.0,-4.268090739202658,1253.0,-4.422477498004788,463.0,-4.1024816522678185,705.0,-4.275559170212766,615.0,-4.428214382113821,446,2328,184.63243103027344,184.60289,dump_446.lammpstraj
dump_447.csv,90.0,-3.6331620555555553,200.0,-3.71893635,263.0,-4.062814714828897,239.0,-3.9023885146443513,265.0,-4.060854679245283,226.0,-3.7979997787610618,433.0,-4.12596915704388,405.0,-3.971997888888889,432.0,-4.126704363425926,934.0,-4.466580776231263,1158.0,-4.320969378238342,1287.0,-4.461990831390831,446.0,-4.161296502242152,695.0,-4.319489884892087,917.0,-4.460876341330425,447,4613,190.25851440429688,190.51216,dump_447.lammpstraj
dump_448.csv,181.0,-3.6408794751381217,269.0,-3.714718921933086,377.0,-4.052804907161804,366.0,-3.88384599726776,386.0,-4.054808950777202,198.0,-3.796277449494949,406.0,-4.125017844827586,401.0,-3.958644002493765,413.0,-4.125588123486683,717.0,-4.467702224546723,979.0,-4.310036200204291,1023.0,-4.460571158357771,607.0,-4.1421157907743,888.0,-4.308407004504504,903.0,-4.462014479512735,448,221,185.7407989501953,185.82335,dump_448.lammpstraj
dump_449.csv,82.0,-3.645081768292683,222.0,-3.724952837837838,255.0,-4.068044529411765,244.0,-3.906075430327869,249.0,-4.068360602409639,358.0,-3.806940670391061,602.0,-4.135956370431893,572.0,-3.976185201048951,586.0,-4.139456331058021,936.0,-4.47281952457265,1202.0,-4.3226385274542425,1284.0,-4.470450299844237,498.0,-4.160035451807229,746.0,-4.323864021447721,733.0,-4.473173560709413,449,93,189.7835693359375,189.73927,dump_449.lammpstraj
dump_450.csv,113.0,-3.642211017699114,212.0,-3.7167978301886793,284.0,-4.060970140845071,277.0,-3.8937587003610106,288.0,-4.061197013888889,193.0,-3.793383937823834,411.0,-4.127731228710462,380.0,-3.966985513157895,414.0,-4.124269094202898,875.0,-4.473078188571429,1151.0,-4.320186490008688,1209.0,-4.467704251447477,542.0,-4.159544741697417,793.0,-4.319812717528373,894.0,-4.464878640939597,450,2609,188.69618225097656,189.44354,dump_450.lammpstraj
dump_451.csv,237.0,-3.6219285864978894,427.0,-3.707984742388759,418.0,-4.0555560645933015,466.0,-3.871645933476395,456.0,-4.0591000109649125,456.0,-3.8059638596491214,644.0,-4.139426242236025,708.0,-3.96039281779661,696.0,-4.13929831178161,402.0,-4.476696803482588,661.0,-4.308076807866868,649.0,-4.473449899845917,870.0,-4.129862660919541,1142.0,-4.308912797723292,651.0,-4.477869170506913,451,3382,178.56845092773438,179.2344,dump_451.lammpstraj
dump_452.csv,405.0,-3.583101172839506,484.0,-3.6553800516528927,666.0,-3.997159234234234,626.0,-3.83505161341853,637.0,-4.006097182103611,166.0,-3.746894487951807,369.0,-4.07172620596206,344.0,-3.912668372093024,357.0,-4.079981610644258,911.0,-4.4136436278814495,1144.0,-4.258714571678322,1172.0,-4.414076130546075,516.0,-4.097229321705426,752.0,-4.27040883643617,607.0,-4.422173962108731,452,4415,182.6607208251953,182.9159,dump_452.lammpstraj
dump_453.csv,62.0,-3.6530608870967742,202.0,-3.738033712871287,215.0,-4.082781093023256,207.0,-3.913758502415459,201.0,-4.088454477611941,481.0,-3.821148284823285,740.0,-4.1526665067567565,731.0,-3.9901771272229833,690.0,-4.157230275362319,898.0,-4.493531314031181,1222.0,-4.336937659574469,1178.0,-4.490584325127335,699.0,-4.171919170243204,932.0,-4.341595,491.0,-4.492272535641548,453,1397,188.93411254882807,188.55682,dump_453.lammpstraj
dump_454.csv,339.0,-3.5946308259587023,547.0,-3.6848038848263256,561.0,-4.019567549019608,559.0,-3.8421527906976745,563.0,-4.028499769094139,521.0,-3.791520431861804,764.0,-4.112962126963351,749.0,-3.941011755674233,750.0,-4.11920122,580.0,-4.442383801724138,833.0,-4.2775487454982,837.0,-4.441892299880526,594.0,-4.109071700336701,837.0,-4.286063566308243,586.0,-4.450865938566553,454,4686,179.6954803466797,179.54784,dump_454.lammpstraj
