File,Pair,Count,Mean_Energy
dump_379.csv,1-1,49,-3.6538332653061225
dump_379.csv,1-2,160,-3.72756484375
dump_379.csv,1-3,200,-4.0719632
dump_379.csv,1-4,182,-3.9164840109890107
dump_379.csv,1-5,199,-4.0732034673366835
dump_379.csv,2-2,174,-3.7949644827586204
dump_379.csv,2-3,380,-4.126844315789474
dump_379.csv,2-4,346,-3.972227471098266
dump_379.csv,2-5,382,-4.126756047120419
dump_379.csv,3-3,1004,-4.4758714292828685
dump_379.csv,3-4,1294,-4.329670653013911
dump_379.csv,3-5,1394,-4.470324447632711
dump_379.csv,4-4,461,-4.174793839479393
dump_379.csv,4-5,720,-4.329884951388889
dump_379.csv,5-5,933,-4.467162979635583
dump_380.csv,1-1,60,-3.669445416666667
dump_380.csv,1-2,214,-3.7628118457943924
dump_380.csv,1-3,203,-4.094492413793104
dump_380.csv,1-4,208,-3.9146836778846152
dump_380.csv,1-5,204,-4.101720318627451
dump_380.csv,2-2,789,-3.8505157858048165
dump_380.csv,2-3,1067,-4.172689175257732
dump_380.csv,2-4,1095,-3.9992974931506846
dump_380.csv,2-5,1089,-4.180711974288338
dump_380.csv,3-3,522,-4.499326858237548
dump_380.csv,3-4,778,-4.334086670951157
dump_380.csv,3-5,765,-4.4996944509803924
dump_380.csv,4-4,671,-4.161132690014903
dump_380.csv,4-5,924,-4.341066179653679
dump_380.csv,5-5,585,-4.50413035042735
dump_381.csv,1-1,353,-3.6045531728045326
dump_381.csv,1-2,551,-3.6830069691470055
dump_381.csv,1-3,561,-4.0109231550802145
dump_381.csv,1-4,473,-3.8429952114164903
dump_381.csv,1-5,582,-4.021811572164949
dump_381.csv,2-2,525,-3.7843454285714286
dump_381.csv,2-3,775,-4.096763077419355
dump_381.csv,2-4,629,-3.932940294117647
dump_381.csv,2-5,787,-4.107059942820839
dump_381.csv,3-3,669,-4.417374678624813
dump_381.csv,3-4,779,-4.264647650834403
dump_381.csv,3-5,961,-4.420563225806451
dump_381.csv,4-4,262,-4.089889923664122
dump_381.csv,4-5,473,-4.268235623678647
dump_381.csv,5-5,822,-4.429673035279806
dump_382.csv,1-1,117,-3.625870512820513
dump_382.csv,1-2,277,-3.7309926534296034
dump_382.csv,1-3,279,-4.069962365591398
dump_382.csv,1-4,284,-3.894597429577465
dump_382.csv,1-5,283,-4.076589575971732
dump_382.csv,2-2,585,-3.829149717948718
dump_382.csv,2-3,827,-4.157223349455864
dump_382.csv,2-4,838,-3.986559164677804
dump_382.csv,2-5,835,-4.161669239520958
dump_382.csv,3-3,605,-4.489869743801653
dump_382.csv,3-4,873,-4.327372336769759
dump_382.csv,3-5,867,-4.488109129181084
dump_382.csv,4-4,702,-4.154036787749288
dump_382.csv,4-5,966,-4.329531754658386
dump_382.csv,5-5,629,-4.48692120826709
dump_383.csv,1-1,94,-3.6414481914893617
dump_383.csv,1-2,231,-3.7252105411255414
dump_383.csv,1-3,262,-4.064975896946565
dump_383.csv,1-4,242,-3.8974338223140497
dump_383.csv,1-5,265,-4.070414716981133
dump_383.csv,2-2,380,-3.8126496578947364
dump_383.csv,2-3,628,-4.136148200636942
dump_383.csv,2-4,566,-3.977884028268551
dump_383.csv,2-5,634,-4.1398063170347
dump_383.csv,3-3,757,-4.473952404227212
dump_383.csv,3-4,997,-4.320359819458375
dump_383.csv,3-5,1077,-4.470400102135561
dump_383.csv,4-4,459,-4.160153333333334
dump_383.csv,4-5,711,-4.323830007032349
dump_383.csv,5-5,907,-4.47312065600882
dump_384.csv,1-1,60,-3.6304261666666666
dump_384.csv,1-2,140,-3.7198864999999994
dump_384.csv,1-3,200,-4.0645504
dump_384.csv,1-4,181,-3.906594502762431
dump_384.csv,1-5,197,-4.06298616751269
dump_384.csv,2-2,191,-3.7971332460732983
dump_384.csv,2-3,377,-4.131705968169761
dump_384.csv,2-4,341,-3.9782276539589443
dump_384.csv,2-5,377,-4.131393793103449
dump_384.csv,3-3,1019,-4.473962767419039
dump_384.csv,3-4,1255,-4.329643928286853
dump_384.csv,3-5,1388,-4.467274157060519
dump_384.csv,4-4,468,-4.1749583333333335
dump_384.csv,4-5,711,-4.330404592123769
dump_384.csv,5-5,927,-4.467219590075512
dump_385.csv,1-1,497,-3.5542282897384307
dump_385.csv,1-2,646,-3.640945758513932
dump_385.csv,1-3,742,-3.988058989218329
dump_385.csv,1-4,744,-3.8115233736559135
dump_385.csv,1-5,565,-3.9982015044247787
dump_385.csv,2-2,348,-3.75530132183908
dump_385.csv,2-3,579,-4.091133246977547
dump_385.csv,2-4,574,-3.915559233449477
dump_385.csv,2-5,421,-4.093442648456057
dump_385.csv,3-3,790,-4.427713841772152
dump_385.csv,3-4,1088,-4.26126296875
dump_385.csv,3-5,781,-4.42928152368758
dump_385.csv,4-4,804,-4.08926743159204
dump_385.csv,4-5,830,-4.272029656626506
dump_385.csv,5-5,187,-4.43989320855615
dump_386.csv,1-1,44,-3.658145
dump_386.csv,1-2,141,-3.729843971631206
dump_386.csv,1-3,200,-4.074356625
dump_386.csv,1-4,181,-3.923306408839779
dump_386.csv,1-5,198,-4.074054065656566
dump_386.csv,2-2,160,-3.7973330937500003
dump_386.csv,2-3,357,-4.1287457563025205
dump_386.csv,2-4,333,-3.9751986036036038
dump_386.csv,2-5,358,-4.128728603351956
dump_386.csv,3-3,1010,-4.474732747524753
dump_386.csv,3-4,1276,-4.331983048589342
dump_386.csv,3-5,1391,-4.4681580589503955
dump_386.csv,4-4,469,-4.175978923240938
dump_386.csv,4-5,720,-4.3305506736111115
dump_386.csv,5-5,952,-4.466945514705882
dump_387.csv,1-1,125,-3.6458688
dump_387.csv,1-2,306,-3.741923545751634
dump_387.csv,1-3,286,-4.0743040909090915
dump_387.csv,1-4,312,-3.899165416666667
dump_387.csv,1-5,319,-4.080391990595611
dump_387.csv,2-2,612,-3.835134158496732
dump_387.csv,2-3,819,-4.156733534798534
dump_387.csv,2-4,873,-3.9808367182130584
dump_387.csv,2-5,897,-4.160290713489409
dump_387.csv,3-3,402,-4.482106094527363
dump_387.csv,3-4,628,-4.32055048566879
dump_387.csv,3-5,647,-4.479981190108192
dump_387.csv,4-4,600,-4.142900275000001
dump_387.csv,4-5,875,-4.322659297142857
dump_387.csv,5-5,869,-4.483367721518987
dump_388.csv,1-1,359,-3.594995710306407
dump_388.csv,1-2,523,-3.6790846749521986
dump_388.csv,1-3,577,-4.022580485268631
dump_388.csv,1-4,608,-3.8427928371710522
dump_388.csv,1-5,585,-4.028620495726496
dump_388.csv,2-2,322,-3.780332313664596
dump_388.csv,2-3,542,-4.108525544280443
dump_388.csv,2-4,551,-3.9336274410163337
dump_388.csv,2-5,544,-4.111760073529412
dump_388.csv,3-3,586,-4.452385187713311
dump_388.csv,3-4,854,-4.284024326697892
dump_388.csv,3-5,833,-4.446674567827131
dump_388.csv,4-4,737,-4.103395848032565
dump_388.csv,4-5,995,-4.282028412060302
dump_388.csv,5-5,612,-4.449469632352941
dump_389.csv,1-1,198,-3.6176061111111113
dump_389.csv,1-2,307,-3.696071254071661
dump_389.csv,1-3,390,-4.043832525641026
dump_389.csv,1-4,375,-3.873589893333333
dump_389.csv,1-5,390,-4.044534782051282
dump_389.csv,2-2,247,-3.789358218623482
dump_389.csv,2-3,475,-4.118319957894737
dump_389.csv,2-4,457,-3.9596434135667393
dump_389.csv,2-5,471,-4.1203365180467095
dump_389.csv,3-3,898,-4.462968763919822
dump_389.csv,3-4,1186,-4.307700716694772
dump_389.csv,3-5,1215,-4.458872773662551
dump_389.csv,4-4,598,-4.142670033444816
dump_389.csv,4-5,837,-4.307507682198327
dump_389.csv,5-5,704,-4.457201960227272
dump_390.csv,1-1,97,-3.638509175257732
dump_390.csv,1-2,201,-3.7199866169154228
dump_390.csv,1-3,279,-4.058839157706093
dump_390.csv,1-4,254,-3.901543838582677
dump_390.csv,1-5,281,-4.0610814412811385
dump_390.csv,2-2,186,-3.792541129032258
dump_390.csv,2-3,402,-4.119112288557214
dump_390.csv,2-4,366,-3.9623556420765023
dump_390.csv,2-5,405,-4.120798913580247
dump_390.csv,3-3,947,-4.465958004223865
dump_390.csv,3-4,1171,-4.316967502134927
dump_390.csv,3-5,1291,-4.460787122385748
dump_390.csv,4-4,446,-4.158147488789238
dump_390.csv,4-5,698,-4.318239892550143
dump_390.csv,5-5,934,-4.459075776231264
dump_391.csv,1-1,97,-3.643275206185567
dump_391.csv,1-2,226,-3.7144476327433624
dump_391.csv,1-3,296,-4.059615185810811
dump_391.csv,1-4,263,-3.905179429657795
dump_391.csv,1-5,295,-4.061920033898305
dump_391.csv,2-2,200,-3.783061425
dump_391.csv,2-3,416,-4.116600444711539
dump_391.csv,2-4,379,-3.9632721635883903
dump_391.csv,2-5,415,-4.119696060240964
dump_391.csv,3-3,943,-4.4635246076352075
dump_391.csv,3-4,1168,-4.316161395547945
dump_391.csv,3-5,1290,-4.459707624031007
dump_391.csv,4-4,461,-4.161323882863341
dump_391.csv,4-5,703,-4.31769527027027
dump_391.csv,5-5,927,-4.458006003236246
dump_392.csv,1-1,46,-3.659378695652174
dump_392.csv,1-2,139,-3.724452517985611
dump_392.csv,1-3,199,-4.0699264572864315
dump_392.csv,1-4,178,-3.9193450000000003
dump_392.csv,1-5,198,-4.072608939393939
dump_392.csv,2-2,172,-3.799391715116279
dump_392.csv,2-3,385,-4.127829571428571
dump_392.csv,2-4,353,-3.9771259773371104
dump_392.csv,2-5,387,-4.128750775193798
dump_392.csv,3-3,1010,-4.472742391089109
dump_392.csv,3-4,1271,-4.328704335169157
dump_392.csv,3-5,1377,-4.4683695679012345
dump_392.csv,4-4,465,-4.176691741935484
dump_392.csv,4-5,717,-4.3316730404463035
dump_392.csv,5-5,911,-4.467524538968167
dump_393.csv,1-1,315,-3.590295888888889
dump_393.csv,1-2,405,-3.6716491975308645
dump_393.csv,1-3,564,-4.0138010372340425
dump_393.csv,1-4,520,-3.8516411442307694
dump_393.csv,1-5,541,-4.018340831792976
dump_393.csv,2-2,193,-3.7622407772020727
dump_393.csv,2-3,398,-4.087831344221105
dump_393.csv,2-4,370,-3.9298708513513514
dump_393.csv,2-5,386,-4.096799106217617
dump_393.csv,3-3,943,-4.428633303287381
dump_393.csv,3-4,1200,-4.2772049375
dump_393.csv,3-5,1258,-4.428138096184419
dump_393.csv,4-4,486,-4.118291203703704
dump_393.csv,4-5,729,-4.283029437585734
dump_393.csv,5-5,644,-4.434658043478261
dump_394.csv,1-1,73,-3.6387575342465754
dump_394.csv,1-2,160,-3.71888471875
dump_394.csv,1-3,234,-4.0622651923076925
dump_394.csv,1-4,220,-3.903675340909091
dump_394.csv,1-5,235,-4.064969148936171
dump_394.csv,2-2,158,-3.796331455696203
dump_394.csv,2-3,370,-4.126820837837838
dump_394.csv,2-4,339,-3.974502713864307
dump_394.csv,2-5,365,-4.124601287671233
dump_394.csv,3-3,999,-4.471720265265265
dump_394.csv,3-4,1285,-4.325947513618678
dump_394.csv,3-5,1384,-4.465946271676301
dump_394.csv,4-4,472,-4.167234576271186
dump_394.csv,4-5,717,-4.325086220362622
dump_394.csv,5-5,902,-4.463679939024391
dump_395.csv,1-1,82,-3.651324024390244
dump_395.csv,1-2,200,-3.720560975
dump_395.csv,1-3,248,-4.067967379032258
dump_395.csv,1-4,238,-3.904137268907563
dump_395.csv,1-5,248,-4.067585806451612
dump_395.csv,2-2,239,-3.7931003974895394
dump_395.csv,2-3,474,-4.124947932489452
dump_395.csv,2-4,441,-3.969764092970521
dump_395.csv,2-5,467,-4.1290148608137045
dump_395.csv,3-3,930,-4.4717258010752685
dump_395.csv,3-4,1204,-4.321702230066445
dump_395.csv,3-5,1297,-4.466131033153431
dump_395.csv,4-4,441,-4.164618299319728
dump_395.csv,4-5,707,-4.323781838755304
dump_395.csv,5-5,890,-4.46535756741573
dump_396.csv,1-1,46,-3.660113695652174
dump_396.csv,1-2,134,-3.731162276119403
dump_396.csv,1-3,197,-4.0768461928934006
dump_396.csv,1-4,183,-3.9151096174863387
dump_396.csv,1-5,197,-4.075558807106599
dump_396.csv,2-2,176,-3.799119034090909
dump_396.csv,2-3,382,-4.1277114528795815
dump_396.csv,2-4,355,-3.9730264366197185
dump_396.csv,2-5,384,-4.128106484375
dump_396.csv,3-3,998,-4.473466793587175
dump_396.csv,3-4,1272,-4.328087472484277
dump_396.csv,3-5,1386,-4.469444101731602
dump_396.csv,4-4,452,-4.174119623893805
dump_396.csv,4-5,713,-4.328543597475456
dump_396.csv,5-5,927,-4.467851882416397
dump_397.csv,1-1,407,-3.5931175307125307
dump_397.csv,1-2,650,-3.6813067692307695
dump_397.csv,1-3,638,-3.9991681661442007
dump_397.csv,1-4,520,-3.830135875
dump_397.csv,1-5,573,-4.0205147033158815
dump_397.csv,2-2,842,-3.788573640142518
dump_397.csv,2-3,1147,-4.092699071490846
dump_397.csv,2-4,925,-3.9286534648648646
dump_397.csv,2-5,1025,-4.112810092682927
dump_397.csv,3-3,771,-4.401138287937743
dump_397.csv,3-4,822,-4.247769945255475
dump_397.csv,3-5,900,-4.41137485
dump_397.csv,4-4,231,-4.083245194805195
dump_397.csv,4-5,400,-4.2622988125
dump_397.csv,5-5,379,-4.429012704485488
dump_398.csv,1-1,107,-3.6455387383177573
dump_398.csv,1-2,211,-3.728353578199052
dump_398.csv,1-3,283,-4.077164399293286
dump_398.csv,1-4,291,-3.899946443298969
dump_398.csv,1-5,295,-4.070881050847458
dump_398.csv,2-2,201,-3.8178591791044774
dump_398.csv,2-3,397,-4.1448171788413095
dump_398.csv,2-4,417,-3.9785237290167865
dump_398.csv,2-5,423,-4.143229645390071
dump_398.csv,3-3,617,-4.491615599675851
dump_398.csv,3-4,885,-4.330970598870056
dump_398.csv,3-5,905,-4.484871917127072
dump_398.csv,4-4,770,-4.158496038961038
dump_398.csv,4-5,1074,-4.327445283985102
dump_398.csv,5-5,919,-4.481891289445048
dump_399.csv,1-1,57,-3.6608746491228072
dump_399.csv,1-2,134,-3.725734141791045
dump_399.csv,1-3,197,-4.068034365482234
dump_399.csv,1-4,184,-3.9079036141304346
dump_399.csv,1-5,196,-4.070654081632653
dump_399.csv,2-2,182,-3.79955989010989
dump_399.csv,2-3,383,-4.130766540469974
dump_399.csv,2-4,341,-3.975257815249267
dump_399.csv,2-5,381,-4.133307979002625
dump_399.csv,3-3,1010,-4.472306064356435
dump_399.csv,3-4,1263,-4.326431579572446
dump_399.csv,3-5,1387,-4.468696301369863
dump_399.csv,4-4,463,-4.171112051835853
dump_399.csv,4-5,704,-4.3279905113636365
dump_399.csv,5-5,939,-4.466982103301384
dump_400.csv,1-1,134,-3.6332355597014927
dump_400.csv,1-2,245,-3.7033624081632652
dump_400.csv,1-3,328,-4.054482789634147
dump_400.csv,1-4,308,-3.8907349675324676
dump_400.csv,1-5,324,-4.05609
dump_400.csv,2-2,197,-3.7960825888324874
dump_400.csv,2-3,417,-4.120199040767386
dump_400.csv,2-4,394,-3.964556852791878
dump_400.csv,2-5,410,-4.122360463414634
dump_400.csv,3-3,911,-4.467646180021954
dump_400.csv,3-4,1225,-4.316441093877551
dump_400.csv,3-5,1276,-4.462191159874608
dump_400.csv,4-4,553,-4.1561974141048825
dump_400.csv,4-5,806,-4.316288629032258
dump_400.csv,5-5,789,-4.4610567997465145
dump_401.csv,1-1,175,-3.616057371428571
dump_401.csv,1-2,277,-3.6922795667870036
dump_401.csv,1-3,375,-4.043466373333334
dump_401.csv,1-4,346,-3.8775456213872834
dump_401.csv,1-5,375,-4.043396413333333
dump_401.csv,2-2,186,-3.783435537634409
dump_401.csv,2-3,407,-4.112971756756757
dump_401.csv,2-4,369,-3.9550836449864497
dump_401.csv,2-5,404,-4.114490544554455
dump_401.csv,3-3,890,-4.455709219101124
dump_401.csv,3-4,1159,-4.303323084555651
dump_401.csv,3-5,1254,-4.453200195374801
dump_401.csv,4-4,479,-4.145078162839249
dump_401.csv,4-5,742,-4.306616320754717
dump_401.csv,5-5,839,-4.452093849821216
dump_402.csv,1-1,261,-3.6074557854406133
dump_402.csv,1-2,410,-3.6831704024390244
dump_402.csv,1-3,493,-4.026393164300202
dump_402.csv,1-4,453,-3.8634413355408386
dump_402.csv,1-5,488,-4.031231434426229
dump_402.csv,2-2,281,-3.7714133096085405
dump_402.csv,2-3,516,-4.101786279069768
dump_402.csv,2-4,484,-3.9385173243801654
dump_402.csv,2-5,499,-4.106544048096192
dump_402.csv,3-3,901,-4.438770754716981
dump_402.csv,3-4,1136,-4.288002253521126
dump_402.csv,3-5,1187,-4.438482603201348
dump_402.csv,4-4,479,-4.125044572025052
dump_402.csv,4-5,724,-4.291732569060773
dump_402.csv,5-5,666,-4.445001366366366
dump_403.csv,1-1,68,-3.645593382352941
dump_403.csv,1-2,119,-3.7238106722689075
dump_403.csv,1-3,217,-4.081635737327189
dump_403.csv,1-4,218,-3.909246399082569
dump_403.csv,1-5,218,-4.076635412844037
dump_403.csv,2-2,81,-3.7978522839506175
dump_403.csv,2-3,240,-4.138889958333333
dump_403.csv,2-4,239,-3.9767665271966526
dump_403.csv,2-5,240,-4.134069291666667
dump_403.csv,3-3,887,-4.50019408680947
dump_403.csv,3-4,1230,-4.3432654959349595
dump_403.csv,3-5,1224,-4.48941381127451
dump_403.csv,4-4,820,-4.181658396341463
dump_403.csv,4-5,1124,-4.340114457295374
dump_403.csv,5-5,806,-4.482981867245658
dump_404.csv,1-1,60,-3.6489392499999997
dump_404.csv,1-2,134,-3.7163855970149253
dump_404.csv,1-3,199,-4.066097462311558
dump_404.csv,1-4,180,-3.909425861111111
dump_404.csv,1-5,196,-4.064404846938776
dump_404.csv,2-2,178,-3.797652837078652
dump_404.csv,2-3,373,-4.130524021447721
dump_404.csv,2-4,342,-3.9760625584795317
dump_404.csv,2-5,373,-4.129545710455764
dump_404.csv,3-3,1017,-4.47562273844641
dump_404.csv,3-4,1274,-4.330237943485086
dump_404.csv,3-5,1390,-4.470952482014389
dump_404.csv,4-4,477,-4.17400679245283
dump_404.csv,4-5,720,-4.329086118055556
dump_404.csv,5-5,932,-4.4684134710300425
dump_405.csv,1-1,269,-3.604810185873606
dump_405.csv,1-2,359,-3.6897984958217274
dump_405.csv,1-3,490,-4.022251887755102
dump_405.csv,1-4,449,-3.860476525612472
dump_405.csv,1-5,504,-4.027081974206349
dump_405.csv,2-2,205,-3.7783881219512194
dump_405.csv,2-3,400,-4.102880925
dump_405.csv,2-4,383,-3.9413555091383814
dump_405.csv,2-5,411,-4.106123114355231
dump_405.csv,3-3,752,-4.4381761635638295
dump_405.csv,3-4,965,-4.285486383419689
dump_405.csv,3-5,1069,-4.432070898035547
dump_405.csv,4-4,453,-4.124128675496689
dump_405.csv,4-5,707,-4.290412729844413
dump_405.csv,5-5,935,-4.436084411764705
dump_406.csv,1-1,110,-3.6432313181818183
dump_406.csv,1-2,230,-3.727973391304348
dump_406.csv,1-3,283,-4.061127844522968
dump_406.csv,1-4,264,-3.8973889015151513
dump_406.csv,1-5,288,-4.062965260416666
dump_406.csv,2-2,339,-3.8111262389380527
dump_406.csv,2-3,564,-4.135983590425531
dump_406.csv,2-4,523,-3.9770527342256212
dump_406.csv,2-5,572,-4.137232465034965
dump_406.csv,3-3,806,-4.468725657568238
dump_406.csv,3-4,1019,-4.317714661432777
dump_406.csv,3-5,1118,-4.465016484794275
dump_406.csv,4-4,467,-4.15607017130621
dump_406.csv,4-5,711,-4.318350780590717
dump_406.csv,5-5,926,-4.465568747300216
dump_407.csv,1-1,238,-3.6068207563025214
dump_407.csv,1-2,336,-3.6854993452380955
dump_407.csv,1-3,454,-4.0248028414096915
dump_407.csv,1-4,420,-3.8605633214285713
dump_407.csv,1-5,457,-4.031134551422319
dump_407.csv,2-2,209,-3.7817744019138755
dump_407.csv,2-3,420,-4.104347023809524
dump_407.csv,2-4,379,-3.9453189050131927
dump_407.csv,2-5,421,-4.108493004750594
dump_407.csv,3-3,837,-4.442536983273596
dump_407.csv,3-4,1037,-4.291606716489874
dump_407.csv,3-5,1139,-4.441856611062335
dump_407.csv,4-4,448,-4.126179520089286
dump_407.csv,4-5,692,-4.292715888728324
dump_407.csv,5-5,901,-4.444862419533851
dump_408.csv,1-1,93,-3.648175053763441
dump_408.csv,1-2,239,-3.7216285355648533
dump_408.csv,1-3,273,-4.066330293040293
dump_408.csv,1-4,247,-3.9075505668016195
dump_408.csv,1-5,270,-4.071616851851852
dump_408.csv,2-2,374,-3.8000763903743313
dump_408.csv,2-3,608,-4.12822806743421
dump_408.csv,2-4,546,-3.972815631868132
dump_408.csv,2-5,596,-4.1328430285234905
dump_408.csv,3-3,969,-4.4682051083591325
dump_408.csv,3-4,1218,-4.320769926108374
dump_408.csv,3-5,1302,-4.464515798771122
dump_408.csv,4-4,452,-4.162036073008849
dump_408.csv,4-5,687,-4.320564330422125
dump_408.csv,5-5,729,-4.465412242798354
dump_409.csv,1-1,60,-3.61868175
dump_409.csv,1-2,135,-3.71846562962963
dump_409.csv,1-3,196,-4.063524923469387
dump_409.csv,1-4,185,-3.902808486486487
dump_409.csv,1-5,200,-4.063197975
dump_409.csv,2-2,164,-3.801291158536585
dump_409.csv,2-3,374,-4.127903863636364
dump_409.csv,2-4,335,-3.9768988208955225
dump_409.csv,2-5,375,-4.129210226666666
dump_409.csv,3-3,1021,-4.474930200783545
dump_409.csv,3-4,1276,-4.329136148119122
dump_409.csv,3-5,1389,-4.470276576673866
dump_409.csv,4-4,457,-4.1729330962800875
dump_409.csv,4-5,714,-4.330090973389356
dump_409.csv,5-5,919,-4.468069102285092
dump_410.csv,1-1,269,-3.5925816728624533
dump_410.csv,1-2,398,-3.6870336432160804
dump_410.csv,1-3,479,-4.023224603340292
dump_410.csv,1-4,466,-3.86095089055794
dump_410.csv,1-5,441,-4.03240253968254
dump_410.csv,2-2,329,-3.7828181762917934
dump_410.csv,2-3,570,-4.1187553333333335
dump_410.csv,2-4,552,-3.952011186594203
dump_410.csv,2-5,528,-4.12407831439394
dump_410.csv,3-3,902,-4.457378536585366
dump_410.csv,3-4,1210,-4.296725351239669
dump_410.csv,3-5,1144,-4.453840930944056
dump_410.csv,4-4,683,-4.134499846266471
dump_410.csv,4-5,913,-4.305393729463308
dump_410.csv,5-5,428,-4.45877
dump_411.csv,1-1,160,-3.6284574375
dump_411.csv,1-2,271,-3.703882749077491
dump_411.csv,1-3,376,-4.045604308510638
dump_411.csv,1-4,342,-3.8856547368421053
dump_411.csv,1-5,373,-4.049198056300268
dump_411.csv,2-2,212,-3.7852037971698116
dump_411.csv,2-3,429,-4.109395244755245
dump_411.csv,2-4,391,-3.953598759590793
dump_411.csv,2-5,424,-4.112621591981132
dump_411.csv,3-3,942,-4.452276836518047
dump_411.csv,3-4,1189,-4.3030009377628256
dump_411.csv,3-5,1293,-4.44875096287703
dump_411.csv,4-4,458,-4.14295096069869
dump_411.csv,4-5,710,-4.304679204225352
dump_411.csv,5-5,828,-4.4508137318840575
dump_412.csv,1-1,61,-3.6435574590163933
dump_412.csv,1-2,151,-3.7258289403973515
dump_412.csv,1-3,214,-4.064272336448598
dump_412.csv,1-4,191,-3.9102383246073296
dump_412.csv,1-5,213,-4.067668427230047
dump_412.csv,2-2,163,-3.796049447852761
dump_412.csv,2-3,364,-4.128244038461538
dump_412.csv,2-4,333,-3.972436186186186
dump_412.csv,2-5,361,-4.125072548476455
dump_412.csv,3-3,1002,-4.4729410329341315
dump_412.csv,3-4,1260,-4.328171218253969
dump_412.csv,3-5,1371,-4.467361280087527
dump_412.csv,4-4,450,-4.172155377777778
dump_412.csv,4-5,723,-4.329625013831259
dump_412.csv,5-5,933,-4.466688177920686
dump_413.csv,1-1,94,-3.6412951595744683
dump_413.csv,1-2,203,-3.714656551724138
dump_413.csv,1-3,262,-4.0608994274809165
dump_413.csv,1-4,234,-3.9011065384615384
dump_413.csv,1-5,263,-4.062644182509506
dump_413.csv,2-2,211,-3.788176398104265
dump_413.csv,2-3,420,-4.121989607142857
dump_413.csv,2-4,379,-3.9654254353562006
dump_413.csv,2-5,427,-4.123067693208431
dump_413.csv,3-3,933,-4.466943001071812
dump_413.csv,3-4,1168,-4.321245342465754
dump_413.csv,3-5,1297,-4.462694818812644
dump_413.csv,4-4,444,-4.163204403153153
dump_413.csv,4-5,699,-4.323314284692418
dump_413.csv,5-5,950,-4.464865684210526
dump_414.csv,1-1,54,-3.6525600925925925
dump_414.csv,1-2,136,-3.7257685294117646
dump_414.csv,1-3,199,-4.069156608040201
dump_414.csv,1-4,182,-3.9131782417582417
dump_414.csv,1-5,198,-4.072332752525252
dump_414.csv,2-2,164,-3.797887804878049
dump_414.csv,2-3,353,-4.1257763881019835
dump_414.csv,2-4,319,-3.97674197492163
dump_414.csv,2-5,355,-4.128236408450704
dump_414.csv,3-3,1005,-4.475759427860696
dump_414.csv,3-4,1279,-4.330469741985927
dump_414.csv,3-5,1392,-4.469532230603448
dump_414.csv,4-4,480,-4.17462815625
dump_414.csv,4-5,730,-4.328179061643835
dump_414.csv,5-5,944,-4.466091366525424
dump_415.csv,1-1,299,-3.5970363545150503
dump_415.csv,1-2,411,-3.674059464720195
dump_415.csv,1-3,530,-4.023597141509434
dump_415.csv,1-4,525,-3.856719038095238
dump_415.csv,1-5,495,-4.028711727272727
dump_415.csv,2-2,203,-3.7731721674876844
dump_415.csv,2-3,413,-4.10179995157385
dump_415.csv,2-4,400,-3.93604135
dump_415.csv,2-5,387,-4.1058500129198965
dump_415.csv,3-3,943,-4.445223748674443
dump_415.csv,3-4,1249,-4.289748122497999
dump_415.csv,3-5,1208,-4.443681912251655
dump_415.csv,4-4,667,-4.125719227886057
dump_415.csv,4-5,890,-4.292295011235955
dump_415.csv,5-5,506,-4.443038833992095
dump_416.csv,1-1,52,-3.6520232692307695
dump_416.csv,1-2,125,-3.718823
dump_416.csv,1-3,201,-4.066707139303483
dump_416.csv,1-4,185,-3.911874216216216
dump_416.csv,1-5,199,-4.0695417085427135
dump_416.csv,2-2,172,-3.798688459302326
dump_416.csv,2-3,378,-4.131021111111111
dump_416.csv,2-4,349,-3.974894226361031
dump_416.csv,2-5,377,-4.128529575596818
dump_416.csv,3-3,1008,-4.474145188492064
dump_416.csv,3-4,1250,-4.32684114
dump_416.csv,3-5,1390,-4.470245068345324
dump_416.csv,4-4,466,-4.169685847639485
dump_416.csv,4-5,716,-4.327554867318436
dump_416.csv,5-5,934,-4.4679893629550325
dump_417.csv,1-1,339,-3.594658274336283
dump_417.csv,1-2,360,-3.656732569444445
dump_417.csv,1-3,570,-4.001641982456141
dump_417.csv,1-4,471,-3.8392194373673036
dump_417.csv,1-5,568,-4.008549533450704
dump_417.csv,2-2,114,-3.7500669736842105
dump_417.csv,2-3,285,-4.072268070175438
dump_417.csv,2-4,237,-3.915606582278481
dump_417.csv,2-5,286,-4.079487972027971
dump_417.csv,3-3,959,-4.41301515641293
dump_417.csv,3-4,1077,-4.266353152274837
dump_417.csv,3-5,1314,-4.411429151445967
dump_417.csv,4-4,278,-4.104818219424461
dump_417.csv,4-5,518,-4.267887451737452
dump_417.csv,5-5,929,-4.41777122174381
dump_418.csv,1-1,55,-3.6400675454545453
dump_418.csv,1-2,146,-3.720441267123288
dump_418.csv,1-3,203,-4.064902512315271
dump_418.csv,1-4,187,-3.906775481283422
dump_418.csv,1-5,202,-4.065489059405941
dump_418.csv,2-2,158,-3.7965622151898732
dump_418.csv,2-3,365,-4.12661005479452
dump_418.csv,2-4,333,-3.974365540540541
dump_418.csv,2-5,363,-4.126105633608815
dump_418.csv,3-3,1007,-4.474513892750745
dump_418.csv,3-4,1275,-4.328836478431373
dump_418.csv,3-5,1387,-4.468895969718818
dump_418.csv,4-4,456,-4.175995274122807
dump_418.csv,4-5,713,-4.330567903225806
